numeroMuseo,numeroCampo,reino,filum,clase,orden,familia,genero,especie,nombre_cientifico,continente,pais,provincia,canton,parroquia,localidad,localidadVerbatim,fuenteCoordenadas,altitudMax,altitudMin,datum,latitude,longitude,estadoDeterminacion,fechaInicioColeccion,fechaFinColeccion,fechaVerbatim,subespecie,variedad,forma,colector,fechaIdentificacion,tejidos,tipo,cita
QCAZA54026,SC38865,Animal,Chordata,Amphibia,Anura,Hylidae,Trachycephalus,macrotis,Trachycephalus macrotis,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Piscina de agua de formaci�n",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,19/3/2012 0:00,19/3/2012 0:00,,,,,Jorge H. Valencia,19/6/2018 0:00,"1",,
QCAZA54027,SC38866,Animal,Chordata,Amphibia,Anura,Hylidae,Phyllomedusa,tarsius,Phyllomedusa tarsius,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Piscina de agua de formaci�n",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,19/3/2012 0:00,19/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54028,SC38867,Animal,Chordata,Amphibia,Anura,Hylidae,Phyllomedusa,tarsius,Phyllomedusa tarsius,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil",Villano B,Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,19/3/2012 0:00,19/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54029,SC38868,Animal,Chordata,Amphibia,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, zona de restrauraci�n vegetal",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,19/3/2012 0:00,19/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54030,SC38874,Animal,Chordata,Amphibia,Anura,Hylidae,Phyllomedusa,vaillantii,Phyllomedusa vaillantii,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Red de murci�lagos",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,19/3/2012 0:00,19/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54031,SC38875,Animal,Chordata,Amphibia,Anura,Hylidae,Phyllomedusa,vaillantii,Phyllomedusa vaillantii,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Red de murci�lagos",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,19/3/2012 0:00,19/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54032,SC38876,Animal,Chordata,Amphibia,Anura,Dendrobatidae,Ameerega,parvula,Ameerega parvula,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,20/3/2012 0:00,20/3/2012 0:00,,,,,Jorge H. Valencia,,"0",,
QCAZA54033,SC38877,Animal,Chordata,Amphibia,Anura,Dendrobatidae,Ameerega,parvula,Ameerega parvula,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 2",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,20/3/2012 0:00,20/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54034,SC38878,Animal,Chordata,Amphibia,Anura,Dendrobatidae,Ameerega,parvula,Ameerega parvula,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 3",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,20/3/2012 0:00,20/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54035,SC38881,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,kichwarum,Pristimantis kichwarum,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Red de murci�lagos",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,21/3/2012 0:00,21/3/2012 0:00,,,,,Jorge H. Valencia,,"0",,
QCAZA54036,SC38882,Animal,Chordata,Amphibia,Anura,Aromobatidae,Allobates,femoralis,Allobates femoralis,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto ",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,20/3/2012 0:00,20/3/2012 0:00,,,,,Jorge H. Valencia,,"0",,
QCAZA54037,SC38884,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,altamnis,Pristimantis altamnis,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 2",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,20/3/2012 0:00,20/3/2012 0:00,,,,,Jorge H. Valencia,19/10/2016 0:00,"1",,
QCAZA54038,SC38886,Animal,Chordata,Amphibia,Anura,Hylidae,Boana,lanciformis,Boana lanciformis,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 2",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,20/3/2012 0:00,20/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54039,SC38887,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,brevicrus,Pristimantis brevicrus,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,20/3/2012 0:00,20/3/2012 0:00,,,,,Jorge Valencia,1/4/2017 0:00,"1",,
QCAZA54040,SC38888,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,altamnis,Pristimantis altamnis,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,20/3/2012 0:00,20/3/2012 0:00,,,,,Jorge H. Valencia,19/10/2016 0:00,"1",,
QCAZA54041,SC38889,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,brevicrus,Pristimantis brevicrus,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 3",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,20/3/2012 0:00,20/3/2012 0:00,,,,,Jorge H. Valencia,1/4/2017 0:00,"1",,
QCAZA54042,SC38890,Animal,Chordata,Amphibia,Anura,Hylidae,Osteocephalus,buckleyi,Osteocephalus buckleyi,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,21/3/2012 0:00,21/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54043,SC38891,Animal,Chordata,Amphibia,Anura,Hylidae,Osteocephalus,buckleyi,Osteocephalus buckleyi,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,21/3/2012 0:00,21/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54044,SC38893,Animal,Chordata,Amphibia,Anura,Hylidae,Boana,alfaroi,Boana alfaroi,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,21/3/2012 0:00,21/3/2012 0:00,,,,,Jorge Valencia,20/1/2015 0:00,"1",,
QCAZA54045,SC38894,Animal,Chordata,Amphibia,Anura,Hylidae,Boana,alfaroi,Boana alfaroi,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,21/3/2012 0:00,21/3/2012 0:00,,,,,Jorge Valencia,20/1/2015 0:00,"1",,
QCAZA54046,SC38895,Animal,Chordata,Amphibia,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Red de murci�lagos",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,21/3/2012 0:00,21/3/2012 0:00,,,,,Jorge H. Valencia,,"0",,
QCAZA54047,SC38897,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,lanthanites,Pristimantis lanthanites,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 1, Transecto 2",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54048,SC38898,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,luscombei,Pristimantis luscombei,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 1, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,19/10/2016 0:00,"1",,
QCAZA54049,SC38899,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,lanthanites,Pristimantis lanthanites,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 1, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54050,SC38900,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,martiae,Pristimantis martiae,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 1, Transecto 2",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",cf.,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,,"0",,
QCAZA54051,SC38901,Animal,Chordata,Amphibia,Anura,Bufonidae,Rhinella,marina,Rhinella marina,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Pitfall 2",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,22/3/2012 0:00,22/3/2012 0:00,,,,,Jorge H. Valencia,25/11/2016 0:00,"1",,
QCAZA54053,SC38905,Animal,Chordata,Amphibia,Anura,Strabomantidae,Oreobates,quixensis,Oreobates quixensis,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Red de murci�lagos",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54054,SC38906,Animal,Chordata,Amphibia,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54055,SC38907,Animal,Chordata,Amphibia,Anura,Hylidae,Trachycephalus,macrotis,Trachycephalus macrotis,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Estanque artificial en el Campamento",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,19/6/2018 0:00,"1",,
QCAZA54057,SC38909,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,diadematus,Pristimantis diadematus,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 2",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",cf.,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54058,SC38910,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,altamnis,Pristimantis altamnis,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 2",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,19/10/2016 0:00,"0",,
QCAZA54059,SC38911,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,luscombei,Pristimantis luscombei,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 4",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,19/10/2016 0:00,"1",,
QCAZA54060,SC38912,Animal,Chordata,Amphibia,Anura,Hylidae,Osteocephalus,buckleyi,Osteocephalus buckleyi,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54061,SC38913,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,luscombei,Pristimantis luscombei,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Red de murci�lagos",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,,"0",,
QCAZA54062,SC38914,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,altamazonicus,Pristimantis altamazonicus,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge Valencia,1/4/2017 0:00,"1",,
QCAZA54063,SC38915,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,altamnis,Pristimantis altamnis,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Red de murci�lagos",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,19/10/2016 0:00,"1",,
QCAZA54064,SC38916,Animal,Chordata,Amphibia,Anura,Dendrobatidae,Ameerega,parvula,Ameerega parvula,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 2",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,,"0",,
QCAZA54065,SC38917,Animal,Chordata,Amphibia,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 2",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54066,SC38918,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,brevicrus,Pristimantis brevicrus,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge Valencia,1/4/2017 0:00,"1",,
QCAZA54067,SC38919,Animal,Chordata,Amphibia,Anura,Hylidae,Boana,cinerascens,Boana cinerascens,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54068,SC38920,Animal,Chordata,Amphibia,Anura,Bufonidae,Rhinella,dapsilis,Rhinella dapsilis,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,,"0",,
QCAZA54069,SC38921,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,martiae,Pristimantis martiae,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 2",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",cf.,23/3/2012 0:00,23/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54070,SC38922,Animal,Chordata,Amphibia,Anura,Hylidae,Boana,alfaroi,Boana alfaroi,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 3, Transecto 4",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,3/1/2012 0:00,,,,,,Jorge Valencia,20/1/2015 0:00,"1",,
QCAZA54071,SC38923,Animal,Chordata,Amphibia,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 3, Transecto 4",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,24/3/2012 0:00,24/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54072,SC38924,Animal,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,peruviana,Bolitoglossa peruviana,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 3, Transecto 4",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,24/3/2012 0:00,24/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54073,SC38925,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,delius,Pristimantis delius,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 3, Transecto 3",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,24/3/2012 0:00,24/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54074,SC38926,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,altamnis,Pristimantis altamnis,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,24/3/2012 0:00,24/3/2012 0:00,,,,,Jorge H. Valencia,19/10/2016 0:00,"1",,
QCAZA54075,SC38929,Animal,Chordata,Amphibia,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Pitfall 2",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,25/3/2012 0:00,25/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54076,SC38930,Animal,Chordata,Amphibia,Anura,Hylidae,Agalychnis,hulli,Agalychnis hulli,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 3",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,25/3/2012 0:00,25/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54077,SC38931,Animal,Chordata,Amphibia,Anura,Bufonidae,Rhinella,dapsilis,Rhinella dapsilis,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 3, Transecto 3",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,25/3/2012 0:00,25/3/2012 0:00,,,,,Jorge H. Valencia,,"0",,
QCAZA54078,SC38932,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,brevicrus,Pristimantis brevicrus,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,25/3/2012 0:00,25/3/2012 0:00,,,,,Jorge Valencia,1/4/2017 0:00,"0",,
QCAZA54079,SC38933,Animal,Chordata,Amphibia,Anura,Aromobatidae,Allobates,fratisenescus,Allobates fratisenescus,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 4",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,25/3/2012 0:00,25/3/2012 0:00,,,,,Jorge H. Valencia,23/11/2012 0:00,"1",,
QCAZA54080,SC38934,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,matidiktyo,Pristimantis matidiktyo,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 3",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,26/3/2012 0:00,26/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54082,SC38939,Animal,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,mystaceus,Leptodactylus mystaceus,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 3, Parcela de hojarasca 3",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,26/3/2012 0:00,26/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54083,SC38940,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,martiae,Pristimantis martiae,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 3, Parcela de hojarasca 3",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,26/3/2012 0:00,26/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54084,SC38941,Animal,Chordata,Amphibia,Anura,Leptodactylidae,Engystomops,petersi,Engystomops petersi,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 1, Parcela de hojarasca 2",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,26/3/2012 0:00,26/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54086,SC38944,Animal,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, orilla estero, parcela flora ",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,28/3/2012 0:00,28/3/2012 0:00,,,,,Jorge H. Valencia,,"0",,
QCAZA54087,SC38945,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,brevicrus,Pristimantis brevicrus,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Estero",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,28/3/2012 0:00,28/3/2012 0:00,,,,,Jorge Valencia,1/4/2017 0:00,"1",,
QCAZA54088,SC38946,Animal,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,brevicrus,Pristimantis brevicrus,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Estero",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,28/3/2012 0:00,28/3/2012 0:00,,,,,Jorge H. Valencia,1/4/2017 0:00,"1",,
QCAZA54089,SC38947,Animal,Chordata,Amphibia,Anura,Hylidae,Agalychnis,hulli,Agalychnis hulli,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Piscina de agua de formaci�n",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,28/3/2012 0:00,28/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54090,SC38948,Animal,Chordata,Amphibia,Anura,Hylidae,Agalychnis,hulli,Agalychnis hulli,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Piscina de agua de formaci�n",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,28/3/2012 0:00,28/3/2012 0:00,,,,,Jorge H. Valencia,,"1",,
QCAZA54091,SC38949,Animal,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,bifurcus,Dendropsophus bifurcus,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Piscina de agua de formaci�n",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,28/3/2012 0:00,28/3/2012 0:00,,,,,Jorge H. Valencia,7/11/2014 0:00,"1",,
QCAZA54092,SC38950,Animal,Chordata,Amphibia,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 3, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,27/3/2012 0:00,27/3/2012 0:00,,,,,Jorge H. Valencia,21/12/2017 0:00,"2",,
QCAZA54093,SC38951,Animal,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,parviceps,Dendropsophus parviceps,,Ecuador,Pastaza,Arajuno,Curaray,"Villano B, Campo Villano, Bloque 10-Agip Oil","Villano B, Unidad 2, Transecto 1",Georreferenciaci�n,,,Desconocido,"-1.497999","-77.48",,27/3/2012 0:00,27/3/2012 0:00,,,,,Jorge H. Valencia,10/9/2012 0:00,"1",,
